asin,reviewText,summary,price,brand,title,star_review,rating_class,i_words_count,positive_tone_count,negative_tone_count,social_words_count,cognitive_proc_count,allure_count,moralization_count
B01C2B3CFO,break from handles easily   more cheaply made than expected,two stars,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,2,low,0,0,0,0,0,0,0
B01C2B3CFO,daughter loves it,five stars,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,5,high,0,0,0,0,0,0,0
B01C2B3CFO,granddaughter loved the brushes,five stars,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,5,high,0,0,0,0,0,0,0
B01C2B3CFO,wooden handles fall out easily,two stars,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,2,low,0,0,0,0,0,0,0
B01C2B3CFO,stinks ,one star,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,1,low,0,0,0,0,0,0,0
B01C2B3CFO,love these brushes   lots of options depending on what type of makeup and where you are applying it ,five stars,,,BeautyWill 32 Pieces Makeup Brushes Set Professional Kit for Faces Eyes Eyeshadow Eyeliner Foundation Blush Lip Bronzer With Bag Black,5,high,0,1,0,0,0,0,0
B01C39X6TW,ok no prob,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,0,0,0,0,0,0,0
B01C39X6TW,great product and service   thank you   ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,works for me and the retainers kids use to align teeth ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,0,0,0,0
B01C39X6TW,compare to the old brand that i use  this one is not as well as that one ,two stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,2,low,1,0,0,0,0,0,0
B01C39X6TW,it does what it should for my husbands night guard ,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,1,0,0,0,0,0,1
B01C39X6TW,what i use all the time ,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,1,0,0,0,0,0,0
B01C39X6TW,great for cleaning night guards,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,great and cheap way to clean retainers ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,fine,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,all good   nice price,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,keep my dentures clean every night  has no taste at all after rinsing with fresh water  eezy peezy ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,0,0,0,0
B01C39X6TW,they do what they say ,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,0,0,0,2,0,0,0
B01C39X6TW,approved by my orthodontist to clean my retainers  it seems to be keeping them order free and clean ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,2,0,0,0,0,1,0
B01C39X6TW,the product works well ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,chop chop,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,fit under my cabinet and even holds jumbo rolls ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,0,0,0,0
B01C39X6TW,this is a good product ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,i use it all the time  it was as expected ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,0,0,0,0
B01C39X6TW,it works great ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,product performs exactly as i expected ,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,1,0,0,0,0,0,0
B01C39X6TW,i use this to clean my nightguard  i wish the packaging was less wasteful but it works ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,3,0,0,0,0,0,0
B01C39X6TW,dpes the job well ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,works well and good price,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,got a lot of tblets for the money  fast ship,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,very please with product,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,great buy,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,0,1,0,0,0,0,0
B01C39X6TW,necessary,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,0,0,0,0,0,0,0
B01C39X6TW,bought them for my mom she said the work good   gonna have to take her word for it,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,1,0,0,0,0,0
B01C39X6TW,use this to clean my nightguard   no false teeth  yet ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,0,0,0,0
B01C39X6TW,as good as what you can get in the stores ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,a very good product thanks ektesar,two stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,2,low,0,1,0,0,0,0,0
B01C39X6TW,i use these for far more than dentures  they clean lots of things around the house really well ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,1,0,0,1,0,0,0
B01C39X6TW,it works,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,great product and arrived as expected ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,1,0,0,0,0,0
B01C39X6TW,great price  good product ,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,2,0,0,0,0,0
B01C39X6TW,simple and easy vs going to the drug store,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C39X6TW,these are for my elderly mother   she likes the product ,four stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,4,high,1,0,0,0,0,0,0
B01C39X6TW,not as good as polident,three stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,3,medium,0,1,0,0,0,0,0
B01C39X6TW,perfect cleanser,five stars,$13.39,Efferdent,Efferdent Denture Cleaner 252 Piece Tablets,5,high,0,0,0,0,0,0,0
B01C3UL1ZM,nice earrings ,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,0,0,0,0,0,0,0
B01C3UL1ZM,these earrings are a disappointment   they are importable to wear,one star,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),1,low,0,0,0,1,0,0,0
B01C3UL1ZM,super cute  but do hurt my ears after a long day because the metal is not great,three stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),3,medium,1,1,0,0,1,0,0
B01C3UL1ZM,not much,two stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),2,low,0,0,0,0,0,0,0
B01C3UL1ZM,cute but if you answer phones at work  these can be supper uncofortable,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,0,0,0,0,0,0,0
B01C3UL1ZM,don t waste your money   ,one star,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),1,low,0,0,0,0,0,0,0
B01C3UL1ZM,loved the product ,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,0,0,0,0,0,0,0
B01C3UL1ZM,very trendy  i get compliments all the time ,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,1,0,0,0,0,0,0
B01C3UL1ZM,fast delivery  product as described,four stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),4,high,0,0,0,0,0,0,0
B01C3UL1ZM,love them  very pretty earrings ,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,0,1,0,0,0,0,0
B01C3UL1ZM,cute but backing isn t made right so the stud won t go through it so i can t wear it ,one star,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),1,low,1,0,0,0,0,0,1
B01C3UL1ZM,did not fit good,three stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),3,medium,0,1,0,0,0,0,0
B01C3UL1ZM,great product  no problems with the product and price is definitely affordable ,five stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),5,high,0,1,0,0,0,0,0
B01C3UL1ZM,i had bought golden color pair  after 2 or 3 use the color is getting dark ,one star,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),1,low,1,0,0,0,0,0,0
B01C3UL1ZM,faded quick  wore once i m the shower ruined right after,two stars,$1.72,Keyzone,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),2,low,1,0,0,0,0,0,1
B01C4ZAPGM,smooth shave,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,product smells nice and leaves your shaved area  legs  bikini area  smooth ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,did it prevent bumps ,two stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,2,low,0,0,0,0,0,0,0
B01C4ZAPGM,love love love it ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,3,0,0,0,0,0
B01C4ZAPGM,i didn t find any difference or improvement to using this over any other shaving cream  wasnt for me ,two stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,2,low,2,0,0,0,0,0,0
B01C4ZAPGM,awesome stuff and prevents road rash   ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,i love the sent and its easier to shave and no razor burn,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,1,0,0,0,0,0
B01C4ZAPGM,my wife is very pleased  it smells nice and at work you have not yet flown ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,0,0
B01C4ZAPGM,reeeaaalllly great,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,1,0,0,0,0,0
B01C4ZAPGM,got this for my wife she loves it ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,0,0
B01C4ZAPGM,works great  and omg  i looooove the smell of this  can you guys make a perfume out of it ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,1,0,0,0,0,0
B01C4ZAPGM,smoothest crotch in the east ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,nope,one star,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,1,low,0,0,0,0,0,0,0
B01C4ZAPGM,i would buy again,four stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,4,high,1,0,0,0,0,0,0
B01C4ZAPGM,better than soap or shaving cream ,four stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,4,high,0,0,0,0,0,0,0
B01C4ZAPGM,thought that i would not get razor bumps   but  i did ,one star,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,1,low,2,0,0,0,1,0,0
B01C4ZAPGM,cream goes on smooth to help with gentle shave ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,still got bad razor burn ,two stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,2,low,0,0,1,0,0,0,0
B01C4ZAPGM,the best shave cream i ve ever used ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,1,0
B01C4ZAPGM,it s not shaving anything ,one star,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,1,low,0,0,0,0,0,0,0
B01C4ZAPGM,best product ever    ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,1,0
B01C4ZAPGM,best i ve ever used ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,1,0
B01C4ZAPGM,all i expected ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,0,0
B01C4ZAPGM,smells good  but i don t think it helps,three stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,3,medium,1,1,0,0,1,0,0
B01C4ZAPGM,it doesn t work,two stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,2,low,0,0,0,0,0,0,0
B01C4ZAPGM,ended up with a rash after using this once ,one star,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,1,low,0,0,0,0,0,0,0
B01C4ZAPGM,so so,three stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,3,medium,0,0,0,0,0,0,0
B01C4ZAPGM,working just great  love the smell  the sensation  love it  3,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,3,0,0,0,0,0
B01C4ZAPGM,fantastic product  fantastic seller   highly recommend ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,2,0,0,0,0,0
B01C4ZAPGM,love this stuff  it really does minimize the itchy bumps i get after shaving ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,1,0,0,0,0,0
B01C4ZAPGM,my favorite shaving cream for my lady bits ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,2,0,0,0,0,0,0
B01C4ZAPGM,"good product but not as amazing as people say 
good smell ",four stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,4,high,0,3,0,0,0,0,0
B01C4ZAPGM,the absolute best    ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,1,0
B01C4ZAPGM,product works  but the fragrance is too strong and offensive to me ,three stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,3,medium,1,0,0,0,0,0,0
B01C4ZAPGM,what can i say  my girlfriend loves it and i m not complaining either lol  arrived quickly ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,3,0,0,0,0,0,0
B01C4ZAPGM,not bad ,four stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,4,high,0,0,1,0,0,0,0
B01C4ZAPGM,works like a charm so long as i remember to apply everyday ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,0,0
B01C4ZAPGM,the product smells   feels great  no razor bumps or ingrown anything ,four stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,4,high,0,1,0,0,0,0,0
B01C4ZAPGM,use it on my legs since my skin is sensitive and it left no iritation,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,2,0,0,0,0,0,0
B01C4ZAPGM,watery ,two stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,2,low,0,0,0,0,0,0,0
B01C4ZAPGM,great product  love the smell too,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,2,0,0,0,0,0
B01C4ZAPGM,got it  early cnt wait to try it,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,i like it but it is overpriced  no better than store bought shave gel ,three stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,3,medium,1,0,0,0,0,0,0
B01C4ZAPGM,leaves the skin really soft and has a very nice smell ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,0,0,0,0,0,0,0
B01C4ZAPGM,my new obsession   the smoothest shave ever ,five stars,$12.85,IntiMD,IntiMD COOCHY PLUS Intimate Shave Cream Gel Rash-Free With MOISTURIZING+ 8oz Squeeze Bottle,5,high,1,0,0,0,0,1,0
B01C5CXHYG,cute and soft,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,0,0,0,0,0,0
B01C5CXHYG,too small for my head,two stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),2,low,1,0,0,0,0,0,0
B01C5CXHYG,so cute  keeps my hair out of my face great,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,2,1,0,0,0,0,0
B01C5CXHYG,cute  my girlfriend likes it a lot and so do i ,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,2,0,0,0,0,0,0
B01C5CXHYG,too small for my somewhat large head   returned and received a prompt refund ,two stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),2,low,1,0,0,0,0,0,0
B01C5CXHYG,great for a gift much apreccaited,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,1,0,0,0,0,0
B01C5CXHYG,so soft but i probably won t use it much because it s a bit too small tight,three stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),3,medium,1,0,0,0,1,0,0
B01C5CXHYG,cute but is very tight but what i prefer ,four stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),4,high,1,0,0,0,0,0,0
B01C5CXHYG,very cute   and it doesn t fall off when i wear it unlike the etude house version ,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,1,0,0,0,0,0,0
B01C5CXHYG,it s absolutely adorable   feels luxurious as i use it for washing my face or wearing a face mask ,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,2,0,0,0,0,0,0
B01C5CXHYG,wore these to the women s march on washington  and they were a hit with the other marchers ,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,0,0,1,0,0,0
B01C5CXHYG,v cute  v effective,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,0,0,0,0,0,0
B01C5CXHYG,it is too tight to my head  maybe i have a big head ,two stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),2,low,2,0,0,0,0,0,0
B01C5CXHYG,a smidge bit tight ,four stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),4,high,0,0,0,0,0,0,0
B01C5CXHYG,super cute and very soft ,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,0,0,0,0,0,0
B01C5CXHYG,adorable and perfect for face washing,five stars,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),5,high,0,0,0,0,0,0,0
B01C5CXHYG,did not look like picture    ears are solid pink ,one star,$6.99,Geoot,GEOOT Makeup Cat's Ear Hair Band (Black),1,low,0,0,0,0,0,0,0
B01C5IU7FW,my skin loves this trio  ,five stars,$6.99,,[ENPRANI] Dear By Skin Care Trial Kit (Moistfull Booskin 65ml &amp; Bounce Cheese Cream 15ml &amp; Tone Up Cheese Cream 15ml),5,high,1,0,0,0,0,0,0
B01C5IU7FW,the tops on two of the products were loose  so both products were dried out and unusable ,one star,$6.99,,[ENPRANI] Dear By Skin Care Trial Kit (Moistfull Booskin 65ml &amp; Bounce Cheese Cream 15ml &amp; Tone Up Cheese Cream 15ml),1,low,0,0,0,0,0,0,0
B01C5IU7FW,love the products  just bummed i cant seem to find the full size for sale ,five stars,$6.99,,[ENPRANI] Dear By Skin Care Trial Kit (Moistfull Booskin 65ml &amp; Bounce Cheese Cream 15ml &amp; Tone Up Cheese Cream 15ml),5,high,1,1,0,0,0,1,0
B01C6FTLKQ,nice gift for my niece   ,four stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",4,high,1,0,0,0,0,0,0
B01C6FTLKQ,my 8 yr old great niece loved this lip gloss set ,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,1,1,0,0,0,0,0
B01C6FTLKQ,big hit at the birthday party ,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,0,0,0,0,0,0,0
B01C6FTLKQ,this was the favorite present my four year old niece received ,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,1,0,0,0,0,0,0
B01C6FTLKQ,my 3 year old daughter loves it ,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,1,0,0,0,0,0,0
B01C6FTLKQ,8 year old loved it ,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,0,0,0,0,0,0,0
B01C6FTLKQ,worth 1 ,two stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",2,low,0,0,0,0,0,0,0
B01C6FTLKQ,very happy with the items,five stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",5,high,0,1,0,0,0,0,0
B01C6FTLKQ,arrived cracked ,one star,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",1,low,0,0,0,0,0,0,0
B01C6FTLKQ,it is ok for the price  ,four stars,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",4,high,0,0,0,0,0,0,0
B01C6FTLKQ,3 year old ruined it in 5 minutes,one star,,Glitter Girl,"Glitter Girl LipGloss Phone With Mirror, Colors May Vary",1,low,0,0,0,0,0,0,0
B01C6MIGU0,best liner ever ,five stars,$17.98,Bare Escentuals,Bare Minerals Lash Domination Ink Liner Intense Black 0.02 oz,5,high,0,0,0,0,0,1,0
B01C6MIGU0,this is the best liner for lash extensions  it doesn t clump on the lashes and washes clean ,five stars,$17.98,Bare Escentuals,Bare Minerals Lash Domination Ink Liner Intense Black 0.02 oz,5,high,0,0,0,0,0,1,0
B01C6MIGU0,please never stop making this  i should buy several just in case they do ,five stars,$17.98,Bare Escentuals,Bare Minerals Lash Domination Ink Liner Intense Black 0.02 oz,5,high,1,0,0,1,0,0,1
B01C6MXG8M,love these sponges,five stars,,Mayberry Health and Home,Konjac Exfoliating Sponge with Bamboo Charcoal &ndash; 2 Pack - 100% Natural Charcoal Body Sponge for Improving Skin's Look and Feel - Full Body Charcoal Sponge with Attached String for Hanging to Dry (2),5,high,0,1,0,0,0,0,0
